Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Age,Years_customer,Total_Expenses,Total_Acc_Cmp,Cluster
3,3,27450.0,0,0,57,37,12,23,8,11,52,1,2,1,3,7,72,10,143,0,2
2,5,39453.0,1,0,64,46,0,7,0,0,2,2,2,0,3,6,40,9,55,0,1
0,5,26850.0,1,1,10,31,1,13,7,2,9,4,2,1,4,4,52,9,63,0,2
2,6,79800.0,0,0,65,1060,21,530,32,0,224,1,5,11,5,3,68,11,1867,4,0
3,3,61794.0,0,1,74,264,47,188,54,47,11,2,4,4,10,2,62,10,611,0,3
2,5,53863.0,0,1,4,399,4,30,6,4,30,3,7,1,7,7,68,9,473,1,3
2,5,24221.0,0,0,94,8,9,9,2,5,22,1,1,1,3,4,64,10,55,0,2
4,4,39684.0,1,0,41,19,0,35,6,4,17,2,2,1,2,7,39,11,81,1,1
3,3,92163.0,0,0,25,817,183,797,106,163,20,0,5,11,5,2,48,11,2086,3,0
3,4,69882.0,0,0,94,292,127,635,132,127,165,1,3,7,9,1,58,10,1478,0,0
2,5,33178.0,1,0,9,12,6,2,11,2,16,1,1,0,3,4,46,9,49,0,1
4,3,59973.0,0,0,47,130,30,168,20,34,0,1,3,4,7,1,51,10,382,0,3
3,5,17459.0,1,0,12,6,4,16,3,10,30,3,3,1,2,7,48,10,69,1,2
2,2,23910.0,1,0,80,16,12,18,7,1,13,1,2,0,3,7,54,11,67,0,2
3,3,42169.0,1,1,20,19,0,9,0,0,2,2,1,0,3,8,54,10,30,0,1
0,3,26224.0,1,0,39,4,7,15,13,9,15,3,2,1,3,6,45,10,63,0,2
2,5,31089.0,1,0,57,31,3,31,2,8,4,3,3,0,4,8,42,11,79,0,2
2,4,30081.0,0,1,27,36,0,2,0,0,4,1,1,0,3,7,62,10,42,0,2
2,5,62807.0,0,1,83,526,28,135,10,21,99,3,5,3,12,5,63,11,819,0,3
2,4,72906.0,0,0,79,400,32,519,71,75,54,1,3,4,9,1,68,10,1151,0,0
4,3,61467.0,0,2,69,410,16,114,0,5,49,3,5,2,10,5,75,11,594,0,3
3,5,49618.0,1,1,77,80,3,26,4,2,14,4,3,1,3,7,57,10,129,0,1
3,4,21888.0,1,0,15,88,10,46,2,3,64,4,5,1,2,10,37,11,213,1,2
2,6,42429.0,0,1,99,55,0,6,2,0,4,2,1,1,3,5,50,9,67,0,1
2,2,26150.0,2,1,61,5,1,13,3,5,1,1,1,0,3,7,67,10,28,0,2
1,3,30801.0,0,1,23,8,4,5,15,2,11,2,1,0,3,7,48,11,45,0,2
2,3,81168.0,0,0,84,410,0,592,147,22,22,1,6,4,7,3,58,9,1193,1,0
3,4,26877.0,0,0,74,101,13,76,20,18,40,2,3,1,6,6,54,10,268,0,2
3,6,45006.0,0,0,90,162,25,53,16,0,10,1,3,1,7,3,79,10,266,0,1
1,3,18978.0,1,0,41,2,8,1,4,7,15,1,1,0,3,8,50,11,37,0,2
2,3,22574.0,2,1,28,25,0,8,2,0,2,2,2,0,3,7,56,10,37,0,2
4,4,48240.0,0,0,73,389,91,248,64,49,41,3,6,3,13,5,54,11,882,1,1
2,3,45837.0,1,1,88,215,13,87,17,17,24,5,6,2,5,7,49,10,373,0,1
3,4,35791.0,2,1,94,27,0,5,0,0,3,2,1,0,3,8,58,10,35,0,1
4,5,162397.0,1,1,31,85,1,16,2,1,2,0,0,0,1,1,47,10,107,0,0
2,6,54162.0,1,1,31,5,6,10,6,5,10,1,1,0,3,4,45,10,42,0,3
3,3,30522.0,0,1,6,179,8,83,19,11,26,5,1,2,9,2,63,11,326,0,2
4,3,54456.0,0,1,23,352,0,27,10,0,15,3,6,1,7,6,62,10,404,0,3
2,4,31632.0,0,0,92,17,8,12,11,15,32,1,2,1,2,7,52,10,95,0,2
2,6,72298.0,0,0,52,625,35,169,58,17,35,1,4,3,6,1,74,9,939,2,0
0,4,36975.0,1,0,50,10,6,11,0,4,2,1,1,0,3,7,45,10,33,0,1
0,3,72635.0,0,0,54,390,22,323,104,35,107,1,6,8,6,3,68,10,981,1,0
2,3,13624.0,1,0,93,10,2,15,2,1,6,2,2,0,3,6,47,10,36,0,2
2,4,84196.0,0,1,56,215,63,507,231,31,190,1,8,4,7,3,48,10,1237,0,0
2,5,70971.0,0,1,28,1001,17,572,93,125,17,7,11,11,5,7,63,11,1825,1,0
4,2,34487.0,1,1,94,19,18,33,24,1,8,3,3,0,3,9,46,11,103,0,1
2,4,28769.0,1,0,76,41,5,129,10,3,3,3,4,1,4,9,46,11,191,0,2
4,3,69084.0,1,0,43,1181,107,199,39,30,30,2,7,3,13,8,53,10,1586,0,0
4,5,65488.0,0,0,46,603,45,207,36,18,54,1,3,4,6,1,65,9,963,0,0
0,3,62466.0,0,1,13,129,129,259,168,121,83,5,6,3,12,4,53,9,889,0,3
0,4,32218.0,0,0,27,10,24,15,13,1,30,1,2,1,3,7,63,9,93,2,2
2,4,83917.0,0,0,12,514,22,732,42,198,79,1,6,7,7,3,50,10,1587,1,0
2,2,46102.0,2,1,3,14,0,1,0,0,1,1,1,0,2,7,61,9,16,0,1
2,4,84574.0,0,0,72,387,20,713,38,54,163,1,9,11,11,5,71,10,1375,0,0
2,3,56181.0,0,1,6,121,103,69,8,44,48,1,4,2,7,4,61,10,393,0,3
3,2,63120.0,0,1,53,965,69,279,54,41,69,5,8,4,9,7,73,11,1477,1,3
2,3,73691.0,0,1,58,707,21,250,85,43,73,2,6,2,8,2,52,10,1179,1,0
2,5,63381.0,0,1,78,571,50,142,33,50,159,4,4,5,13,2,63,11,1005,0,3
4,5,76140.0,0,0,57,586,66,653,17,0,26,1,5,9,6,2,75,9,1348,0,0
4,2,62859.0,0,1,37,1063,89,102,16,12,25,4,9,4,6,6,64,11,1307,0,3
2,4,45906.0,0,1,20,305,3,27,4,3,144,2,5,4,4,5,59,10,486,1,1
3,5,77632.0,0,0,73,1200,105,758,0,42,147,1,4,2,6,2,76,10,2252,3,0
4,3,46463.0,1,1,56,163,2,40,8,11,11,7,3,1,6,6,52,10,235,0,1
2,5,105471.0,0,0,36,1009,181,104,202,21,207,0,9,8,13,3,53,10,1724,3,0
3,2,55282.0,1,0,9,125,6,73,8,4,19,1,3,1,6,4,53,10,235,0,3
3,3,78710.0,0,1,42,721,0,152,119,50,50,3,7,6,12,4,46,9,1092,0,0
2,5,66886.0,0,1,28,315,4,62,41,31,146,2,7,1,7,5,65,10,599,0,0
3,4,98777.0,0,0,23,1000,19,711,125,115,38,0,4,6,9,1,63,9,2008,1,0
2,5,29103.0,1,0,38,16,0,17,6,3,6,2,1,0,3,9,38,11,48,0,2
2,3,67445.0,0,1,63,757,80,217,29,80,11,5,9,6,12,6,49,11,1174,0,0
4,5,50616.0,0,1,71,30,2,25,0,1,9,1,1,1,4,2,73,9,67,0,3
2,2,49431.0,0,1,9,219,3,100,26,0,17,2,7,1,5,8,68,11,365,0,1
2,2,153924.0,0,0,81,1,1,1,1,1,1,0,0,0,0,0,48,9,6,0,0
2,5,61278.0,0,1,87,111,3,28,2,6,15,2,3,1,4,6,70,9,165,0,3
0,5,26490.0,0,0,92,45,47,52,21,20,25,2,3,1,5,6,65,11,210,0,2
4,5,73059.0,0,1,36,410,112,420,0,82,71,1,9,3,13,4,76,10,1095,0,0
4,4,46734.0,1,2,86,100,1,39,6,1,76,4,3,2,3,6,57,10,223,1,1
2,5,56253.0,0,1,83,509,0,65,7,11,5,4,7,2,9,6,60,11,597,0,3
2,3,19986.0,1,0,74,3,6,5,0,2,6,1,0,0,3,7,38,10,22,0,2
2,6,58330.0,0,1,87,445,53,213,104,98,151,1,6,4,13,4,48,10,1064,0,3
1,3,25965.0,0,0,29,2,2,11,41,7,11,1,2,0,3,8,43,11,74,0,2
3,5,14661.0,0,0,88,4,1,11,6,2,2,1,1,0,3,6,67,10,26,0,2
2,3,18690.0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,64,11,60,0,2
4,5,45068.0,0,1,25,14,0,3,0,0,3,1,1,0,2,7,49,10,20,0,1
1,4,21063.0,1,0,34,1,10,11,19,3,15,2,2,0,3,6,36,10,59,0,2
4,3,29187.0,1,0,43,26,0,6,0,0,2,1,1,0,3,8,55,10,34,0,2
0,3,54690.0,1,1,76,111,16,37,7,9,18,3,3,1,5,3,52,10,198,0,3
4,3,59304.0,0,1,81,418,61,428,80,51,10,3,7,8,10,5,59,10,1048,0,3
3,4,59247.0,0,2,87,327,9,122,19,14,83,5,5,2,9,6,61,10,574,0,3
2,6,66731.0,0,1,33,371,159,194,58,106,141,4,4,3,6,3,53,11,1029,0,0
2,3,77353.0,0,1,38,275,59,107,69,101,59,2,6,4,8,4,43,10,670,0,0
4,4,52614.0,0,1,63,789,0,142,12,9,38,2,2,4,8,8,48,11,990,0,3
2,3,26751.0,2,0,26,1,1,5,0,3,1,1,1,0,2,8,49,9,11,0,2
4,3,81300.0,0,1,17,1004,12,145,32,12,36,3,10,3,5,5,60,11,1241,2,0
2,4,70337.0,0,0,75,187,81,149,25,43,91,1,2,2,12,1,44,9,576,0,0
0,3,36145.0,1,0,13,56,4,76,17,1,18,4,4,1,3,9,38,10,172,2,1
4,4,65295.0,0,0,19,365,32,117,34,110,6,1,3,3,13,2,43,10,664,0,0
2,2,68118.0,0,1,51,595,23,123,10,23,154,2,8,9,4,6,60,10,928,0,0
2,2,68743.0,0,0,81,1132,134,384,175,134,115,1,11,5,13,7,56,11,2074,0,0
0,5,41039.0,0,0,32,34,11,137,179,61,45,1,8,1,5,8,41,10,467,0,1
2,5,38946.0,0,1,84,116,6,82,6,6,41,2,3,1,6,5,68,10,257,0,1
2,5,65777.0,0,0,87,565,32,435,28,32,54,1,2,8,6,1,56,10,1146,0,0
4,2,66476.0,0,1,99,372,18,126,47,48,78,2,5,2,11,4,47,10,689,0,0
4,4,86857.0,0,0,96,899,102,838,133,102,40,1,5,6,10,2,51,11,2114,1,0
4,3,160803.0,0,0,21,55,16,1622,17,3,4,15,0,28,1,0,41,11,1717,0,0
4,5,77845.0,0,0,40,760,40,480,0,40,26,1,3,5,12,1,34,9,1346,2,0
4,5,69476.0,0,0,3,260,86,559,63,9,67,1,4,6,4,2,54,10,1044,0,0
4,2,50611.0,0,1,98,459,0,24,6,0,4,6,4,5,7,6,63,11,493,2,3
2,4,61209.0,0,0,73,466,0,224,119,49,99,1,5,3,4,2,53,10,957,0,3
3,5,42315.0,0,1,90,67,15,80,17,11,80,3,1,4,4,3,65,10,270,0,1
1,5,13084.0,0,0,29,2,0,7,3,7,10,1,1,0,3,6,71,10,29,0,2
3,6,47570.0,1,1,3,67,1,20,0,2,31,3,2,2,2,7,74,10,121,1,1
3,3,61923.0,0,2,94,92,4,18,3,3,6,1,2,1,4,3,62,10,126,0,3
2,4,34824.0,0,0,65,4,2,11,2,0,4,1,1,0,2,6,28,9,23,0,1
4,4,26518.0,1,1,33,20,1,28,3,3,2,3,2,0,3,8,74,10,57,1,2
2,4,45938.0,0,0,46,273,11,178,62,83,29,2,8,4,6,6,62,10,636,0,1
2,5,78468.0,0,0,29,434,22,388,104,22,34,1,10,7,10,4,63,9,1004,1,0
2,2,78901.0,0,1,99,321,11,309,33,26,34,3,9,3,5,4,50,10,734,0,0
2,3,71427.0,2,0,26,212,123,177,15,64,23,2,8,2,8,4,45,9,614,0,0
2,2,71022.0,0,1,30,909,12,278,0,12,242,3,5,2,11,8,45,9,1453,1,0
3,4,90247.0,0,0,27,1184,32,352,21,16,16,1,3,4,7,1,35,9,1621,4,0
3,2,41335.0,1,0,24,112,19,21,16,14,5,3,4,1,4,7,55,10,187,0,1
2,3,71952.0,1,0,93,656,80,455,52,107,93,2,8,4,8,4,37,10,1443,2,0
4,2,35682.0,1,0,34,23,0,8,6,2,18,1,1,1,3,2,53,9,57,0,1
2,2,43185.0,0,1,88,537,6,42,16,6,30,2,9,3,6,8,72,10,637,0,1
4,5,66375.0,0,1,96,712,0,45,0,0,191,3,2,4,5,7,75,10,948,1,0
3,3,35178.0,1,0,10,23,1,13,2,2,18,1,1,1,2,7,52,10,59,2,1
2,3,25252.0,1,0,26,1,3,4,2,2,6,1,1,0,2,8,37,10,18,0,2
3,4,55250.0,0,1,49,664,58,83,32,0,66,4,7,5,10,5,58,11,903,0,3
2,4,33249.0,1,0,11,6,10,21,19,14,42,2,2,1,3,6,48,10,112,0,1
2,5,58398.0,0,0,44,299,5,201,21,21,49,3,5,4,8,4,70,10,596,0,3
2,5,50272.0,1,0,75,99,13,66,43,8,4,3,4,1,5,7,41,10,233,0,3
4,3,76618.0,0,0,64,749,40,294,121,160,147,1,3,2,5,1,48,11,1511,0,0
0,2,87305.0,0,0,19,345,25,501,63,138,80,1,5,3,8,2,63,11,1152,2,0
2,5,25851.0,1,0,45,9,4,18,7,5,5,2,2,0,3,7,45,10,48,0,2
2,2,58710.0,0,1,77,440,81,368,0,122,174,6,11,5,9,6,53,10,1185,0,3
2,4,45160.0,1,1,9,8,2,5,3,0,3,1,1,0,2,7,65,9,21,0,1
3,3,74806.0,0,1,1,670,9,249,0,28,9,2,5,4,5,4,58,11,965,0,0
2,3,59111.0,0,0,90,524,0,134,28,28,155,1,11,1,8,7,69,10,869,0,3
4,3,18988.0,1,0,43,6,0,6,2,1,1,2,1,0,3,7,39,9,16,0,2
2,3,72190.0,0,0,79,597,166,597,172,166,249,1,5,6,4,3,58,10,1947,0,0
2,3,7500.0,1,0,19,7,0,12,13,7,32,5,4,1,2,9,47,11,71,2,2
2,3,44794.0,0,1,99,54,0,7,0,0,4,1,2,0,3,6,57,9,65,0,1
2,3,80395.0,0,0,62,445,25,706,80,76,48,1,6,5,12,2,68,10,1380,1,0
3,2,75012.0,0,0,41,294,142,218,164,58,151,1,3,8,11,1,47,9,1027,0,0
3,3,56962.0,2,1,60,292,3,77,10,3,26,7,6,3,5,7,58,10,411,0,3
2,5,89891.0,0,0,17,412,22,132,59,28,183,1,11,6,8,4,32,10,836,1,0
4,2,35946.0,1,1,24,8,0,3,0,0,0,1,0,0,3,5,74,10,11,0,1
4,5,53593.0,1,1,60,349,4,78,6,0,43,8,7,2,6,8,70,11,480,0,3
2,3,66373.0,1,1,57,328,9,124,12,24,109,7,4,2,10,3,45,10,606,0,0
4,2,45072.0,1,2,74,144,2,99,7,2,30,5,6,1,4,8,75,10,284,0,1
2,2,89694.0,1,1,22,1126,28,211,37,28,42,3,4,3,4,5,50,10,1472,3,0
2,3,72025.0,0,0,46,967,0,617,43,50,0,1,4,8,13,2,74,9,1677,4,0
2,3,67432.0,0,1,69,432,79,341,177,136,170,2,8,5,4,4,50,10,1335,0,0
3,5,70545.0,0,1,29,138,39,63,55,18,21,1,4,1,7,2,71,9,334,0,0
1,3,17487.0,1,0,37,0,0,1,7,4,6,1,1,0,2,7,34,10,18,0,2
2,5,62882.0,0,1,26,509,133,497,78,24,97,2,7,5,6,4,54,11,1338,0,3
4,4,64108.0,0,1,8,948,10,86,13,21,21,4,6,9,11,5,70,10,1099,0,3
3,5,34941.0,1,1,26,39,2,25,4,3,24,2,3,0,3,8,67,10,97,0,1
4,4,48767.0,1,2,79,28,1,21,3,0,10,3,2,1,3,5,73,9,63,0,1
0,5,38702.0,1,0,71,13,11,24,13,8,40,2,3,0,4,6,45,10,109,0,1
2,3,82224.0,0,0,83,307,26,360,138,31,40,1,6,9,5,3,59,9,902,1,0
2,5,83844.0,0,0,57,901,31,345,75,31,191,1,4,4,11,1,71,10,1574,1,0
0,3,17003.0,1,0,37,2,5,12,4,8,7,3,2,0,4,5,48,10,38,0,2
2,4,71163.0,0,0,30,283,17,372,138,106,44,1,3,8,12,1,28,9,960,0,0
2,4,33697.0,1,0,34,4,3,7,0,3,11,1,1,0,2,7,53,10,28,1,1
0,3,63564.0,0,0,0,769,80,252,15,34,65,1,10,10,7,6,69,9,1215,2,3
4,5,83443.0,0,0,89,518,42,742,55,56,84,1,6,10,5,2,51,10,1497,0,0
4,5,51518.0,0,1,92,350,8,66,17,4,4,2,3,2,10,3,65,10,449,0,3
2,6,58330.0,0,1,87,445,53,213,104,98,151,1,6,4,13,4,48,10,1064,0,3
2,3,80952.0,0,0,20,778,178,689,41,27,44,1,8,5,11,8,54,10,1757,4,0
2,5,75507.0,0,0,56,709,93,374,104,80,80,1,8,6,6,3,44,9,1440,0,0
0,5,63855.0,0,0,28,359,35,314,93,116,89,1,7,3,13,4,45,10,1006,0,3
4,5,62220.0,0,1,55,799,12,375,16,12,12,5,7,6,5,6,51,11,1226,1,3
2,3,58512.0,0,1,25,895,10,101,13,0,152,5,3,4,8,8,59,10,1171,0,3
3,3,40662.0,1,0,0,40,2,23,0,4,23,2,2,1,3,4,44,10,92,0,1
4,3,38829.0,0,1,86,76,0,7,0,0,16,1,3,2,2,5,64,9,99,0,1
0,3,35523.0,1,0,8,11,5,22,12,5,11,2,3,0,3,7,42,10,66,0,1
2,4,79146.0,1,1,33,245,16,223,21,43,16,2,8,1,8,6,56,9,564,0,0
3,3,78285.0,0,0,13,647,107,391,175,67,40,1,6,4,10,3,35,10,1427,0,0
4,4,31626.0,1,0,12,39,1,9,2,1,34,1,2,1,2,7,45,10,86,2,2
2,4,75127.0,0,0,92,203,35,305,46,17,227,1,2,11,5,1,71,9,833,0,0
2,3,48726.0,0,1,90,138,3,38,4,0,59,3,3,2,4,6,68,10,242,0,1
2,3,74985.0,0,0,8,587,51,898,247,0,86,1,3,6,7,2,46,11,1869,0,0
2,5,67430.0,0,0,6,595,97,291,127,133,121,1,11,5,12,6,36,11,1364,0,0
0,3,46891.0,0,1,91,43,12,23,29,15,61,1,2,1,4,4,58,10,183,0,1
3,3,62058.0,0,1,52,301,7,74,10,0,58,4,6,1,7,6,67,10,450,0,3
2,3,72063.0,0,1,3,180,32,348,76,32,90,2,5,2,12,2,44,10,758,0,0
4,3,78939.0,0,0,57,794,115,243,150,0,205,1,8,5,6,3,72,10,1507,0,0
2,4,42720.0,1,1,9,392,5,91,28,26,112,8,7,3,7,8,58,10,654,1,1
2,3,33622.0,1,1,22,39,1,22,3,4,12,3,2,0,4,7,51,10,81,0,1
4,5,6835.0,0,1,76,107,2,12,2,2,12,0,0,0,1,20,66,11,137,0,2
2,5,41452.0,1,1,86,13,0,3,0,0,0,1,1,0,2,7,70,10,16,0,1
4,4,40760.0,0,1,64,70,0,17,0,0,6,2,2,1,3,6,58,10,93,0,1
4,5,74250.0,0,0,90,680,11,392,75,0,0,1,2,11,4,1,65,9,1158,0,0
3,4,51124.0,1,1,79,26,1,11,0,1,4,2,1,0,3,3,68,10,43,0,3
2,4,72258.0,0,1,28,522,0,522,227,120,134,2,6,9,5,2,52,10,1525,0,0
4,4,71466.0,0,0,86,412,12,546,78,182,0,1,4,4,10,1,49,9,1230,0,0
2,5,36283.0,1,1,42,6,5,5,8,0,5,2,1,0,3,4,47,9,29,0,1
2,4,20587.0,1,0,39,2,3,6,4,1,9,1,1,1,2,7,53,9,25,0,2
2,3,30467.0,1,0,8,1,3,8,2,5,5,1,1,0,2,7,51,9,24,0,2
2,5,31590.0,1,0,40,6,2,15,6,6,3,1,1,0,3,8,51,10,38,0,2
1,3,20425.0,1,0,5,4,12,5,3,16,17,2,2,0,3,7,37,11,57,0,2
3,5,17144.0,1,1,96,18,2,19,0,2,6,5,3,0,4,7,63,9,47,0,2
4,2,42564.0,0,1,28,324,48,186,39,18,198,6,6,8,4,7,55,10,813,2,1
3,3,43783.0,1,0,22,327,9,125,25,4,139,6,7,1,8,7,45,9,629,1,1
2,2,40780.0,0,1,30,229,27,71,13,3,34,4,7,1,5,9,47,11,377,0,1
3,5,62847.0,0,0,45,521,168,706,80,76,61,1,3,6,4,2,78,10,1612,0,3
4,3,82017.0,0,0,58,184,23,446,30,23,23,1,5,4,7,2,66,11,729,4,0
2,4,16813.0,0,0,49,4,8,11,12,2,13,1,2,0,3,7,73,10,50,1,2
2,3,51267.0,1,1,37,183,2,64,7,2,12,4,3,3,5,4,45,10,270,0,3
2,4,46524.0,0,1,70,31,19,35,26,14,52,2,1,1,5,3,62,10,177,0,1
3,4,45183.0,0,0,33,219,3,60,12,9,12,1,4,1,7,7,61,10,315,1,1
4,3,70421.0,0,1,98,479,28,136,75,14,35,3,10,3,7,6,69,9,767,0,0
0,2,60161.0,0,1,17,584,44,212,46,8,177,3,11,4,8,8,58,11,1071,0,3
2,5,73926.0,0,0,54,627,91,597,159,91,15,1,6,5,12,3,50,10,1580,0,0
2,3,19329.0,1,0,39,24,1,16,12,2,5,3,4,0,3,8,55,10,60,0,2
3,3,61872.0,0,1,81,330,5,159,36,27,16,4,4,4,9,4,53,10,573,0,3
2,6,46984.0,1,1,71,19,1,10,2,1,8,1,1,0,3,5,67,10,41,0,1
2,3,34838.0,1,1,62,28,23,29,29,14,47,3,2,1,4,6,72,10,170,0,1
4,4,82716.0,0,0,8,606,148,228,15,148,22,1,6,8,13,2,79,10,1167,0,0
2,3,48192.0,0,0,76,1039,43,204,153,58,29,3,2,8,12,8,65,10,1526,4,1
3,3,49681.0,0,2,66,411,0,26,0,0,21,6,7,1,7,7,47,10,458,0,1
3,3,56850.0,0,1,83,34,1,19,2,7,0,1,1,1,3,2,52,9,63,0,3
2,3,55267.0,0,1,28,161,28,136,32,3,45,4,3,4,6,3,66,10,405,0,3
2,3,59666.0,1,1,87,623,53,178,23,17,133,7,3,2,8,8,51,10,1027,1,3
2,4,72504.0,0,1,43,604,26,470,123,161,94,2,5,9,6,2,51,10,1478,0,0
2,3,26872.0,0,0,0,3,10,8,3,16,32,1,1,1,2,6,42,10,72,0,2
2,4,21359.0,1,0,1,12,2,17,6,1,10,2,2,0,3,8,51,10,48,1,2
2,4,73170.0,0,0,1,184,174,256,50,30,32,1,5,4,6,2,48,9,726,0,0
3,3,52750.0,0,1,72,393,0,239,90,69,69,6,5,7,9,4,68,10,860,0,3
4,5,91820.0,0,0,72,410,73,747,76,161,30,0,5,5,12,1,37,10,1497,0,0
4,5,65968.0,0,1,12,376,9,83,19,4,4,2,5,4,7,3,53,9,495,0,0
2,3,30772.0,1,1,89,7,2,4,2,1,4,1,1,0,2,6,47,9,20,0,2
2,4,22507.0,0,0,67,68,0,226,51,157,68,3,10,2,4,9,69,11,570,0,2
2,3,65685.0,0,1,54,642,14,49,0,7,57,1,9,2,9,5,51,9,769,0,0
0,3,25804.0,1,0,34,8,7,9,13,6,12,2,2,0,3,8,45,10,55,0,2
4,4,76412.0,0,0,15,840,53,804,23,71,17,1,5,4,8,3,43,10,1808,3,0
2,3,22063.0,1,0,43,7,10,13,3,11,11,2,2,0,3,7,51,10,55,0,2
2,4,57091.0,0,0,0,464,5,64,7,0,37,1,7,3,7,5,62,9,577,2,3
2,3,22419.0,0,0,74,30,3,47,19,21,42,1,3,2,2,8,60,10,162,0,2
2,5,87771.0,0,1,61,1492,38,287,50,57,33,1,5,10,4,6,64,10,1957,5,0
0,2,78353.0,0,1,51,752,122,476,39,153,34,1,10,2,11,8,64,10,1576,0,0
2,3,93404.0,1,2,97,1279,15,287,20,0,15,3,3,4,7,5,69,10,1616,2,0
2,2,37859.0,1,2,75,22,1,8,2,1,2,2,1,0,3,8,61,10,36,0,1
4,6,80995.0,0,1,83,860,28,409,73,56,56,1,8,9,4,4,65,10,1482,0,0
2,5,16529.0,1,0,23,3,0,5,13,0,1,1,1,0,3,6,39,9,22,0,2
4,2,55412.0,1,1,65,10,5,28,11,1,8,1,2,0,3,5,47,10,63,0,3
2,4,48789.0,0,0,94,351,16,156,7,5,145,1,6,4,7,6,31,11,680,0,1
4,5,56575.0,0,2,42,421,5,90,0,16,10,3,7,3,7,5,56,10,542,0,3
0,5,25130.0,1,0,10,2,5,7,0,18,18,2,2,0,3,7,43,10,50,0,2
2,3,35441.0,1,1,94,25,1,9,2,1,1,2,1,0,3,8,56,10,39,0,1
2,3,71391.0,0,1,50,336,123,274,46,123,141,5,6,5,12,3,67,10,1043,0,0
3,4,49494.0,1,0,46,191,9,97,0,6,82,2,6,1,5,7,51,10,385,0,1
2,2,81702.0,0,0,98,563,50,774,28,31,187,1,7,7,12,3,43,11,1633,0,0
0,4,45889.0,0,1,42,31,0,6,0,1,8,1,1,0,3,6,43,10,46,0,1
2,4,56628.0,0,1,30,479,5,82,7,17,171,2,7,6,5,5,46,9,761,1,3
2,5,34026.0,1,1,11,18,6,15,12,8,17,3,2,1,3,5,73,10,76,0,1
2,3,40049.0,0,1,61,91,65,52,10,44,28,3,3,2,6,5,49,11,290,0,1
2,4,34176.0,1,0,12,5,7,24,19,14,20,4,3,0,4,6,35,9,89,0,1
2,3,19419.0,1,0,76,2,14,28,16,3,7,4,4,0,3,9,42,11,70,0,2
0,3,82504.0,0,0,2,362,50,431,134,35,54,1,3,6,7,1,63,10,1066,0,0
2,5,81205.0,0,0,43,724,74,929,97,55,130,1,5,6,7,2,53,9,2009,4,0
0,4,61618.0,0,0,27,605,91,399,0,45,205,2,3,6,8,3,32,11,1345,0,3
3,4,55284.0,0,1,60,547,7,140,0,7,63,3,7,5,8,5,67,11,764,0,3
2,4,49980.0,0,1,79,104,1,54,13,9,14,2,3,1,5,5,60,10,195,0,3
2,3,15072.0,2,0,96,8,2,15,0,10,18,4,3,1,3,5,43,10,53,0,2
2,4,49166.0,0,1,17,224,2,25,7,0,110,2,5,3,3,6,49,10,368,0,1
4,3,65324.0,0,1,0,384,0,102,21,32,5,3,6,2,9,4,69,9,544,0,0
0,3,82347.0,0,0,38,556,54,845,202,133,63,1,7,7,10,3,66,11,1853,2,0
4,5,30843.0,1,1,43,24,0,2,0,0,9,2,1,1,2,5,57,9,35,1,2
4,3,46374.0,0,1,1,408,0,21,0,0,17,3,7,1,7,8,49,9,446,3,1
2,4,60474.0,0,1,25,265,199,303,234,9,170,7,10,2,12,7,44,10,1180,0,3
3,3,38576.0,0,1,2,34,0,7,0,0,0,1,1,0,3,7,50,9,41,0,1
2,3,55357.0,2,0,66,374,64,116,84,25,64,3,6,2,11,5,38,10,727,0,3
2,5,37758.0,1,1,49,27,2,10,0,0,1,2,1,0,3,8,57,11,40,0,1
0,3,85710.0,0,0,5,600,20,350,29,30,33,1,6,9,10,2,34,10,1062,1,0
2,5,23228.0,1,0,71,13,2,18,6,1,0,2,2,0,3,8,54,9,40,0,2
3,5,44602.0,1,1,35,167,2,89,0,0,34,6,6,1,4,8,54,9,292,0,1
2,3,7500.0,0,0,94,0,2,3,4,1,5,1,0,0,3,6,36,10,15,0,2
0,5,38683.0,1,0,80,46,35,69,84,41,66,6,4,1,6,7,34,11,341,0,1
0,4,49514.0,1,0,61,88,39,78,58,13,93,2,6,1,4,7,48,10,369,0,1
4,5,57906.0,0,1,29,243,11,119,10,3,15,3,4,2,8,4,50,10,401,0,3
3,4,43456.0,0,1,0,275,11,68,25,7,7,3,5,1,8,5,57,10,393,0,1
3,4,19485.0,2,0,80,6,0,4,0,0,0,1,1,0,2,7,37,10,10,0,2
2,5,53172.0,0,1,54,121,62,90,68,20,125,3,2,3,8,3,45,10,486,0,3
2,5,30545.0,1,0,71,4,12,15,19,7,12,2,2,0,3,7,44,11,69,0,2
4,5,70123.0,0,0,27,1308,0,396,23,0,0,1,5,7,4,3,40,10,1727,2,0
2,4,62450.0,0,1,61,515,47,267,62,66,38,2,5,5,4,3,64,9,995,1,3
2,5,21675.0,1,0,55,4,0,16,17,4,4,3,4,0,3,7,47,9,45,0,2
0,4,42395.0,1,1,35,48,13,57,24,15,25,4,3,1,4,7,42,9,182,0,1
3,5,61346.0,1,0,34,562,58,168,43,16,142,1,5,7,10,3,45,10,989,0,3
